word	corrected_gold	system_suggestions	in_1	in_3	in_above_3
ڕاجێر		ڕاجێ,تاجێر,ڕاجێش,ڕانێر,ڕاجێن,ڕاجێک,ڕاجگر,ڕادێر,ڕاجار,ڕاجەر	0	0	0
ڕادمەنش		سەفامەنش	0	0	0
ڕودریگۆ		ڕۆدریگز	0	0	0
ڕووسییەکان		تووسییەکان,ڕووتییەکان,سووسییەکان,لووسییەکان,ڕوونییەکان,ڕوو سییەکان,گەڕووسییەکان,ڕووستایییەکان,ڕووناکییەکان,ڕووناهییەکان	0	0	0
ڕۆتینییە		ڕۆتی نییە,نییەتی	0	0	0
ڕێککەوتندا		detected_correct	0	0	0
ڕەشەکەیە		ڕەشەکەی,ڕەشەکەیش,ڕەشەکەوە,ڕەشەکەی ە,ڕەشەکە یە,ڕەشبەڵەکە	0	0	0
ڕەمەزانیشەوە		detected_correct	0	0	0
زاوزێم		detected_correct	0	0	0
زێڕەکانیان		detected_correct	0	0	0
ساڵانیشی		detected_correct	0	0	0
ستێف		سێف,ستێفن,سێفت,ستێن,ستێفان	0	0	0
سکاڵایەش		سکاڵاکەش,سکاڵایەک,سکاڵانامە	0	0	0
سمۆمبی		سمبیلۆکی	0	0	0
سووکانی		detected_correct	0	0	0
سووکیان		detected_correct	0	0	0
سۆربۆن		سۆرۆن,سیربۆنکە	0	0	0
سیچوان		سیوچان,سیوان,سیچان,سیروان,سیاچاوان,سیاناوان	0	0	0
سەرباسی		سەرناسی,سەربتاسی,سەربناسی,سەربماسی,سەربپسی,سەرتاسی,سەربتسی,سەرباری,سەرباڕی,سەرباڵی,سەربافی,سەربانی,سەرماسی,سەربازی,سەربیسی	0	0	0
سەربڕاوی		detected_correct	0	0	0
سەرسپی		detected_correct	0	0	0
سەریاس		سەرتاس,سەریتاس,سەریناس,سەریماس,سەریپس,سەریتس,سەرناس,سەریان,سەرماس,سەریاگ,سۆریاس,سەر یاس,سەراسەر,سەیاری	0	0	0
سەرەکیمانە		سەرە کیمانە,نەریمانانە,نەریمانە,سەماکەرانە	0	0	0
سەعاتیان		detected_correct	0	0	0
شۆرتێکەوە		شۆرێکەوە,شۆرێکتەوە,شورتێکەوە,شۆر تێکەوە,کۆرتێسێکەوە,شەوکەتێکەوە	0	0	0
شەریکەکانی		detected_correct	0	0	0
شەڕکردنەوە		detected_correct	0	0	0
شەکرەمەنی		detected_correct	0	0	0
شەکەرانی		شەکەتانی,شەکرانی,پەکەرانی,شەکەکانی,زەکەرانی,شەوەرانی,شەکە رانی,شە کەرانی,هاشەکەرانی,نەیشەکەرانی,شەکەروکانی,هووشەکەرانی	0	0	0
عیدی		بیدی,عبدی,ڕیدی,دیدی,عودی,سەعیدی	0	0	0
عەلیاوا		عەلیاڕا,عەلیاها,عەلیادا,عەلیاوە,عەلیاوو,عەلیا وا,عەلیا	0	0	0
عەمر		عەمە,عەمرو,عەمڕ,نەمر,مەمر,دەمر,عامر,عەمرۆکە	0	0	0
فرۆشانەی		فرۆشرانی	0	0	0
فێنککردنەوە		فێرکردنەوە,تێککردنەوەوە,لێککردنەوەوە,وێنەکردنەوە	0	0	0
فیشەکیش		فیشەکێش,فیشەکی,فیشەکیشت,فیشەکیشم,فیشەکیشی,فیشەکیت,فیشەکین,فیشەکیم,فیشەکی ش,فیشەک یش,فیشەک	0	0	0
فەرمانبەرەکانیانەوە		detected_correct	0	0	0
قوربانییانە		قوربانیانە,قوربانییان,قوربانییلانە,قوربانییانت,قوربانیلانە,قوربانییانم,قوربانییانی,قوربانییان ە,قوربانی یانە,قوربانیکردنانە,قوربانیکردنە,قوربانی	0	0	0
قووڵیان		detected_correct	0	0	0
قەرزدارین		detected_correct	0	0	0
قەرەقوشی		قەرەواشی,قەرەییشی	0	0	0
کاریگەرەکەی		کارەکەرەکەی,یاریکەرەکەی,کەمانگەرەکەی,هەرزەکارەکەی	0	0	0
کاندیدانیش		کان دیدانیش,داشکاندنانیش,تەکاندانانیش,کانیدینارانیش,کانیبەردانیش	0	0	0
کردنەوەش		کردنەوە,کردنەکەش,کردنەوە ش	0	0	0
کڕیاراندا		کیاراندا,کڕیارتاندا,کڕیارانتدا,کڕیارماندا,کڕیارانمدا,کڕیاریاندا,کڕیارانیدا,کڕیاران دا,بڕیارداندا,کڕدراندا,کڕیاردا,کڕراندا	0	0	0
کلینیکەدا		کانیسپیکەدا	0	0	0
کڵۆک		detected_correct	0	0	0
کۆمۆنیستەکانی		کۆنەپەرستەکانی,کۆنستانتینەکانی,کۆخەرۆستەمەکانی	0	0	0
کۆیلەکردنی		کۆیلە کردنی,لەکۆڵکردنی,لەکەکردنی,کۆمەککردنی,مەلەکردنی	0	0	0
کینۆ		کیۆن,کۆنی,کین,کینۆڵ,کینۆک,کۆین,ینۆک,پینۆ,کیتۆ,کینت,کیلۆ,کینن,کینم,کینک,کینگ	0	0	0
کیۆ		کۆی,لیۆ,کۆ,کی,کیتۆ,کیۆڵ,کیلۆ,کیۆن,کیۆک,یۆک,بیۆ,کیت,سیۆ,کیس,ریۆ	0	0	0
کەفارەتی		کەفالەتی,کەفایەتی,کەفتاری	0	0	0
کەناڵەکانیان		کەماڵەکانیان,کەنداڵەکانیان,کەنارەکانیان,کەژاڵەکانیان,کە ناڵەکانیان,ناڵەکردنەکانیان,کەندەڵانەکانیان,ناڵەکردنانیان,کاڵەکەمارانەکانیان	0	0	0
گردەبۆر		گردە بۆر,گردەبا	0	0	0
گرێبەستێکیش		گرێ بەستێکیش,بەربەستێکیش,سەربەستێکیش,دەربەستێکیش	0	0	0
گۆرانیبێژانی		detected_correct	0	0	0
گەراجەکاندا		گەراجەکانتدا,گەراجەکانمدا,گەراجەکانیدا,گەراجەکان دا,گەراجە کاندا,گەراداندا	0	0	0
لیانی		لیامی,کیانی,یانی,لانی,لینی,لیپانی,لیسانی,لیرانی,قلیانی,لیقانی,لیلانی,لینانی,لیانگی,لایانی,لیۆانی	0	0	0
مافمان		فاممان,مادمان,مامان,مارفمان,ماتمان,ماشمان,سافمان,ماسمان,مارمان,ماڵمان,جافمان,ماچمان,لافمان,مانمان,ماممان	0	0	0
ماندووبوونیان		detected_correct	0	0	0
مانەوەشیان		مانەکەشیان,مانەوە شیان,ما نەوەشیان,ماڵینەوەشیان,ژیانەوەشیان,ڕشانەوەشیان,چەماندنەوەشیان	0	0	0
مریشکم		detected_correct	0	0	0
منەتکردنە		منەکردنە,منەت کردنە,خزمەتکردنە,لەتکردنە,ڕەتکردنە,داوەتکردنە	0	0	0
مەدای		detected_correct	0	0	0
مەراسیمەکەوە		سەراسیمەکەوە,سەراسیمەوە,سیسعەمەرەکەوە,نیمەکارەکەوە,وەرکەمەرەکەوە	0	0	0
نابەینە		نابینە,نابەین,نابەزنە,ناباینە,نابەین ە,نابەی نە,نابەدڵینە,بەیانینە,بەیبینینە,بەیبینە	0	0	0
ناچارکران		ناچارتران,ناچارک ران,ناچار کران,ناچاران	0	0	0
نازناوانەی		نانەواخانەی,ناونیشانەی,ناوازەی,شوانانەی	0	0	0
ناشیرینین		detected_correct	0	0	0
ناناسین		detected_correct	0	0	0
نبچ		بچ,بچن,ناچ,نەچ,بنبڕ	0	0	0
نزیکەکانیشیان		detected_correct	0	0	0
نمایشکارێک		نمایش کارێک,نمایشتێک,میانمارێک	0	0	0
نوێتان		detected_correct	0	0	0
نێدات		تێدان,نێدا,نێتدا,پێدات,تێدات,چێدات,لێدات,وێدات,نێ دات	0	0	0
نەبوونیانەوە		detected_correct	0	0	0
نەدەبینرا		detected_correct	0	0	0
نەشمان		شەنمان,بەشمان,نەمان,بنەشمان,نەبشمان,پنەشمان,شنەشمان,سنەشمان,رنەشمان,نکەشمان,نەشەمان,نەیشمان,شنەمان,نەمانش,پەشمان	0	0	0
نەمرن		detected_correct	0	0	0
هاڤیار		هارڤی	0	0	0
هانایان		detected_correct	0	0	0
هونەرمەندیش		هونەرمەندێش,هونەرمەندی,هونەرمەندیشت,هونەرمەندیشم,هونەرمەندیشی,هونەرمەندیت,هونەرمەندین,هونەرمەندیم,هونەرمەندیک,هونەرمەندیگ,هونەرمەندیی,هونەرمەندی ش,هونەرمەند یش,هونەرمەند	0	0	0
هێماشیان		detected_correct	0	0	0
هەستیاردان		هەستیاران,هەستیاردا,هەستیارتان,هەستیارمان,هەستیاریان,هەستیار دان,هەستیارن,هەناسەساردان,هەستیار,داردەستان	0	0	0
هەڵبدەن		detected_correct	0	0	0
هەڵدەستیت		detected_correct	0	0	0
هەڵمەتانەدا		هەڵمەتانتدا,هەڵمەتانمدا,هەگمەتانەدا,هەڵمەتانیدا,هەڵمەتانە دا,هەڵمە تانەدا,هەڵمەتداندا,هەڵمەتدانا,هەڵمەتدان,هەڵمخەڵەتاند	0	0	0
هەڵنەمژیت		detected_correct	0	0	0
وێنەگرانی		detected_correct	0	0	0
وەستانێکی		detected_correct	0	0	0
وەستانە		detected_correct	0	0	0
وەهمیی		وەهبیی	0	0	0
وەهمییەکانی		وەهبییەکانی,وەنەشامییەکانی,نیوەکارییەکانی,کانوونییەکەمی,کانیناوەکانی	0	0	0
یەدەگەوە		یەدەکەوە,یە دەگەوە,عەدەوییەوە	0	0	0
ئاکدۆغان		ئەردۆغانان	0	0	0
ئاگادارنەکردنەوەی		ئاگربەردانەوەی	0	0	0
ئامارەکەش		detected_correct	0	0	0
ئامالیجا		ئالمالیقا	0	0	0
ئیتیحادییەکاندا			0	0	0
ئەفغانستانیش		ئەفغانستانێش,ئەفغانستانی,ئەفغانستانیشت,ئەفغانستانیشم,ئەفغانستانیشی,ئەفغانستانیت,ئەفغانستانین,ئەفغانستانیم,ئەفغانستانی ش,ئەفغانستان یش,ئەفغانستانانیش,ئەفغانستان,ئەستاندنانیش	0	0	0
ئەلدوری		ئەلکوردی	0	0	0
ئەنجامانەدا		ئەنجامانتدا,ئەنجامانمدا,ئەنجامانیدا,ئەنجامانە دا,ئەنجامداندا,ئەنجامدانا,ئەنجامدان,جامدانەدا	0	0	0
بارگاویکردندا		دارکاریکردندا	0	0	0
باریکترین		باریکەترین,تاریکترین,باری کترین,باریکایین,باریکاییین,باریکین,هاریکارترین	0	0	0
بارەگاکانیدا		بارەگاکانتدا,بارەگاکانیشدا,بارەگاکانمدا,بارەگایانیدا,بارەگاکان یدا,بارەگا کانیدا,بارەوەرانانیدا,بارەوەرانیدا,ئەرباکانانیدا,ئەرباکانیدا	0	0	0
باوەڕمەند		باوەڕ مەند,باوەڕکردن	0	0	0
بپەڕێنم		detected_correct	0	0	0
بتار		detected_correct	0	0	0
بتدەمێ		بتدەێ,بتدەم,بتچەمێ,بتدەم ێ,بتدە مێ,بەردەمێ	0	0	0
برایەکیەتی		برایەتییەتی,برایەنتیەتی,برایانیەتی,برایەتیی	0	0	0
بریندارەکەیدا		detected_correct	0	0	0
بقرتێنیت		detected_correct	0	0	0
بڵاوکردنەوەمان		detected_correct	0	0	0
بمایە		بامیە,مایە,مابیە,بماسە,ڕمایە,بڕایە,بماڵە,ب مایە	0	0	0
بۆزەکان		detected_correct	0	0	0
بۆکانیش		نۆکانیش,بۆکانی,بۆکانیشت,برۆکانیش,بنۆکانیش,بۆکانیشم,بزۆکانیش,بۆکانیشی,بۆبانیش,بۆکانیت,شۆکانیش,سۆکانیش,بسکانیش,برکانیش,بۆرانیش	0	0	0
بێسەرپەرشتیاران			0	0	0
بەختەوەریتانە		بەختەوەریتان,بەختەوەریلانە,بەختەوەریتان ە,بەختەوەری تانە,بەختکرانەوە	0	0	0
بەرگمان		detected_correct	0	0	0
بەرلینم		بەرینم,بەربینم,بەرلیپم,بەردینم,بەر لینم,بەرزالینم	0	0	0
بەعە		بەبە,بەشە,بەرە,بەڕە,بەنە,بەمە,بەگە,بەزە,بەدە,باعە,بەوە,بەدیعە	0	0	0
بەڵێنشکێنی		بەڵێن شکێنی,بەردەشکێنی	0	0	0
بەڵێنەکانیەتی		بەڵێنە کانیەتی,بەکارهێنرانیەتی	0	0	0
پێشکەوتنن		detected_correct	0	0	0
پیریزۆ		پیرۆزی,پیری زۆ,پیزپیزۆک	0	0	0
پیشەیەم		پیشەیم,پیشەیەکم,پیشەکەم,پیشەیەک,پیشەم	0	0	0
پەنگخواردنی		detected_correct	0	0	0
ترانزێتەکانیان		ترازێندرانەکانیان,ترەکێندرانەکانیان,ترازێندرانانیان,ترازێندرانیان	0	0	0
توندوتۆڵترەوە		تووتووندەرەوە	0	0	0
تۆرنادۆ		تۆرنا دۆ,تۆرناتۆری	0	0	0
تەزویرکراوانە		داگیرکراوانە	0	0	0
تەسکانەی		تەسکانی,تەسکانە,تەسکانە ی,تەسکا نەی,تروسکانەوەی	0	0	0
تەلەڤزیۆنێک		detected_correct	0	0	0
تەڵاقدراو		تەڵاق دراو,تەڵاقدان	0	0	0
جانتاکەمەوە		detected_correct	0	0	0
جگەرەکانی		detected_correct	0	0	0
جەزائیرە		detected_correct	0	0	0
جەنابییان		detected_correct	0	0	0
چارەسەرەکانمان		detected_correct	0	0	0
چاوەڕێیەکی		چاوە ڕێیەکی,چاوبڕکێیەکی,چاوەگایەکی	0	0	0
چراوە		detected_correct	0	0	0
حاڵێک		detected_correct	0	0	0
حورمەتێکی		حکوومەتێکی	0	0	0
حەوشە		detected_correct	0	0	0
خاڵەشی		پاڵەشی,خاشەشی,ساڵەشی,ژاڵەشی,هاڵەشی,ناڵەشی,ماڵەشی,خامەشی,کاڵەشی,گاڵەشی,خاڵیشی,خاڵە شی,خاڵەڕەشی,خاڵەڕەشەشی,خاڵۆزەشی	0	0	0
خائینەکاندا		خانەداندا,خانەقیندا	0	0	0
خوشکەکەشم		detected_correct	0	0	0
خۆبەخشانەیان		نەخۆشخانەیان,نەخشاندنەوەیان,بەخشاندنیان,نەخشاندنیان	0	0	0
خەنجەرەکەی		detected_correct	0	0	0
دابینکردنەکانیان		detected_correct	0	0	0
دادەشکێنێت		detected_correct	0	0	0
دایکەکانیش		detected_correct	0	0	0
دایەنەکەی		دەیانەکەی,داریەنەکەی,دایەرەکەی,لایەنەکەی,دایکانەکەی,داکەندنەکەی,دیبیەنەکەی,بایەخدانەکەی	0	0	0
ددانەوە		detected_correct	0	0	0
دێسرۆچەر		دێرۆەر	0	0	0
دەچەقێنێتە		دەچەقێنێت,دەچەقێنێت ە,دەچەقێندرێ,دەچەقێنرێ	0	0	0
دەدزینەوە		detected_correct	0	0	0
دەرەتانە		دەرڕەتانە,دەرفەتانە,دەڕەتانە,دەرەکانە,بێدەرەتانە,بێدەرەتانانە,بێدەرەتان,دەرقەتاندنە	0	0	0
دەستپێشخەریتان		دەستپێکردنیتان,دەستپێدانانیتان,دەستپەرژانیتان	0	0	0
دەستەکانتان		detected_correct	0	0	0
دەشیر		دەریش,رەشید,دەشیت,دەشی,دەرشی,بەشیر,دەشیش,دەشین,دەمیر,دەگیر,دەشار,دەشیا,دە شیر	0	0	0
دەناسنەوە		detected_correct	0	0	0
دەنگییەکان		دەنییەکان,جەنگییەکان,لەنگییەکان,مەنگییەکان,دەنگ ییەکان,دەن گییەکان,بێدەنگییەکان,دڵتەنگییەکان,سەنگینییەکان,یەنگیجێیەکان	0	0	0
دەیانخۆیت		detected_correct	0	0	0
ڕابماڵین		detected_correct	0	0	0
ڕادیۆکەیان		ڕادیۆکە یان,دانەڕۆکەیان,دانۆکەکەیان,دانۆکەیان	0	0	0
ڕاگەیاندنکارانەی		کاڵەکەمارانەی	0	0	0
ڕاگەیاندنیشییەوە		ڕاگەیاندنیشیەوە,ڕاگەیاندنیشی یەوە,ڕاگەیاندنی شییەوە,ڕاگەیاندن یشییەوە,ڕاگەیاند نیشییەوە,هەڵگەڕاندنەوەییەوە,ڕازاناندنەوەییەوە	0	0	0
ڕژاوەتەوە		detected_correct	0	0	0
ڕکابەرێک		ڕابەرێک,ڕکا بەرێک,بەرابەرێک	0	0	0
ڕووتەکانیان		detected_correct	0	0	0
ڕوونکردنەوانەی		ڕوونکردنە وانەی,وادارکردنەوەی,پانکردنەوەی	0	0	0
ڕۆمانسیەت		ڕۆما نسیەت,ڕۆمانیات	0	0	0
زومماردا		detected_correct	0	0	0
زەردەخەنەکەی		detected_correct	0	0	0
زەردەخەنەیەکن		زەردەخەنەیەکم,زەردەخەنەیەک,زەردەخەنەیەکت,زەردەخەنەیەکی,زەردەخەنە یەکن,زەردەخەنەکردن,زەردەخەنەن,زەردەخەنە	0	0	0
زەرەرمەندیش		زیزەرمەندە	0	0	0
زەغبی		زوغبی	0	0	0
ژمێریارییەکانن			0	0	0
ژنانێکدا		نانێکدا,ژانێکدا,ڕنانێکدا,دنانێکدا,ژوانێکدا,ژیانێکدا,ژ نانێکدا,ناندانێکدا,ژاردانێکدا,لێکدانێکدا,تێکدانێکدا	0	0	0
سوننییەکانی		detected_correct	0	0	0
سوودانەش		سوودانە,سوودانەر,سوودانەڵ,سوودانەک,سوودانێش,سوودانیش,سوودانە ش,سوودا نەش,سوو دانەش,سوودان	0	0	0
سەربازەکەی		detected_correct	0	0	0
سەردەمەیدا		سەردە مەیدا,سەمەرەیدا,سەراسیمەیدا,سەرکردەیدا,سەردەشتیدا	0	0	0
سەرلێشێواوەکانی		detected_correct	0	0	0
سەنەداتە		هەناسەدانە	0	0	0
شاخەکانەوە		detected_correct	0	0	0
شتانەیە		شتانەوە,شتانە یە,نیشتانە,شەیتانە	0	0	0
شکاندنەوە		detected_correct	0	0	0
شکستخواردووەکەدا			0	0	0
شێلانە		detected_correct	0	0	0
شیعییەکانەوە		شیرییەکانەوە,نانەوایییەکانەوە,نەوشیروانەکانەوە,شینبوونەوەکانەوە	0	0	0
غەریبم		detected_correct	0	0	0
فابریگاس		فابرێگاس,فابریقە	0	0	0
فرۆشتم		detected_correct	0	0	0
فرۆشتمانەوە		detected_correct	0	0	0
فۆکسان		detected_correct	0	0	0
فیکرەکەیان		فیکەکەیان,یاریکەرەکەیان,فیکاندنەکەیان,نێرەکەرەکەیان,چارەکەکەیان	0	0	0
فەرتاح		فەتاح	0	0	0
فەرهادە		detected_correct	0	0	0
ڤۆلفسبۆرگیش			0	0	0
قارەمانەکاندایە		قارەمانەکان دایە,دادانەیکەمانگەرە	0	0	0
قازانجەکانیان		detected_correct	0	0	0
قڕکەری		قڕکەر,قڕکەر ی,قڕ کەری,قسەکەری	0	0	0
قسەڵۆکانەم		قسەشکاندنم	0	0	0
کابینەکەیەوە		کابینەیەکەوە,کابینەکەتەوە,کابینەکەیشەوە,کابینەکەییەوە,کابینەکەشەوە,کابینەکەمەوە,کابینەکە یەوە,دۆینەکەرانەوە	0	0	0
کاتژمێرەکانیان		detected_correct	0	0	0
کارانی		detected_correct	0	0	0
کارەباکەدا		کارەباکەتدا,کارەباکەشدا,کارەباکەمدا,کارەباکەیدا,کارەباکە دا,کارەبادا,کارەکەردا	0	0	0
کارەکانماندا		detected_correct	0	0	0
کارەیاندا		کاریاندا,کارەریاندا,کارگەیاندا,کاردەیاندا,کابەیاندا,پارەیاندا,کاشەیاندا,سارەیاندا,کاسەیاندا,کارسیاندا,کاژەیاندا,کاڵەیاندا,کارڵیاندا,هارەیاندا,چارەیاندا	0	0	0
کاشینجی		کاشین جی,کا شینجی,شینجی	0	0	0
کوردستانیشدایە		کوردستانیشدا یە,خەتمیلورستانی	0	0	0
کوڵڵوک		کوڵاوک,کوڵ ڵوک,کوڵکوڵەک	0	0	0
کۆتاییەدەماری			0	0	0
کۆرتیسۆڵ		کۆرتێسۆڵ,مۆرتیسۆڵ,کارتیسۆڵ,کێرتیسۆڵ,کورتیسۆڵ,ئۆرتیسۆڵ	0	0	0
کۆڕەکانم		detected_correct	0	0	0
کۆکزە		کۆزە,کۆکە,کزۆکە,زکۆکە,کۆزەک,کۆکچە,کۆکلە,کۆکنە,کۆکۆە,کۆک زە,کۆ کزە	0	0	0
کۆڵانێکیان		detected_correct	0	0	0
کۆنەپەرستان		detected_correct	0	0	0
کێرەی		کێری,کێرە,کنێرەی,کێرتی,کێشەی,کێرەر,کێرەڵ,کێرچی,کێرەک,گێرەی,کێردی,کەرەی,کێریی,کێرە ی	0	0	0
کەتیبەکەی		کاتیبەکەی,کەتییەکەی,عەیبەتەکەی,هەیبەتەکەی,تایبەتەکەی,کەیڵەبەکەی	0	0	0
کەسایەتیمە		کۆمەڵایەتی	0	0	0
کەلواشێی		کەلوپەلی	0	0	0
کەوەرەوە		detected_correct	0	0	0
گارێسا		detected_correct	0	0	0
گونداش		گوندا,گوندار,گوندان,گوندێش,گوندا ش,گون داش,گوندنشین	0	0	0
گوێزانێکی		detected_correct	0	0	0
گوینگامپ		نیامپینگا	0	0	0
گۆڕانکاریکردنە		دارکاریکردنە	0	0	0
گەمارۆدراوەکان		گەمارۆ دراوەکان,گیواوەمرۆچەکان	0	0	0
گەورەترینیشیان		detected_correct	0	0	0
لارت		detected_correct	0	0	0
لێپرسراون		لێلێسراون,لێنووسراون,لێسراون,لێپێوێنراون	0	0	0
لێدانێکدا		detected_correct	0	0	0
لەدایکبوونەکان		detected_correct	0	0	0
لەمهود		لەمبوور	0	0	0
ماکیاژکردنیشدا		ماڵداریکردنیشدا,تەماشاکردنیشدا,ماندووکردنیشدا	0	0	0
ماکیاڤیلی		ماکیلینی,ماکیلین,مالڤیلی	0	0	0
ملوانکەکەی		detected_correct	0	0	0
موباشەرەکردنی		پەروەردەکردنی	0	0	0
میتۆدەکانی		میتۆڵەکانی,مەکلیۆدەکانی,میتەرانەکانی	0	0	0
میزانی		detected_correct	0	0	0
مینۆپۆز		مینۆگ	0	0	0
مەرامەکە		بەرامەکە,مەراڵەکە,مەقامەکە,مەراقەکە,هەرامەکە,حەرامەکە,مەنامەکە,مەردمەکە,کامەرانەکە,کارامەکە,دەرامەدەکە,بەرنامەکە	0	0	0
مەزهەبەکەمان		مەزهەرەکەمان,مەمکبەندەکەمان,بەرکەمەرەکەمان	0	0	0
ناپاکیلێکراوەکە		باوەڕپێکراوەکە	0	0	0
ناودارییەکەمەوە		نازدارییەکەمەوە,ناوداری یەکەمەوە,ناودار ییەکەمەوە,سەرمایەدارییەکەمەوە,وریاکردنەوەکەمەوە,داوبۆنانەوەکەمەوە,دایکەوباوکەکەمەوە	0	0	0
نایناسین		detected_correct	0	0	0
نزاکان		نازکان,نزالان,زاکان,سزاکان,نزاران,نزیکان,کانزان,کانزا,کاناکان,کازانان	0	0	0
نزیکخستنەوەی		نزدیکخستنەوەی,نزدیکخستنەوە,نزدیککەوتنەوەی	0	0	0
نوێژلەسەرکردنی		نوێژلە سەرکردنی,چارەسەرکردنی	0	0	0
نوێژیش		نوێژێش,نوێژی,نوێژیشت,نوێژیشم,نوێژیشی,نوێژیت,نوێژین,نوێژیم,نوێژی ش,نوێژ یش,پێشنوێژ	0	0	0
نۆرت		تۆرن,بۆرت,مۆرت,نۆت,نۆرتن,نۆرەت,شۆرت,نۆست,فۆرت,هۆرت,جۆرت,نۆکت,گۆرت,زۆرت,نێرت	0	0	0
نەریج		نەریت	0	0	0
نەگریس		detected_correct	0	0	0
نەوەستانەوە		detected_correct	0	0	0
هافیر		هارفی,زافیر	0	0	0
هاکەر		هارەک,هەکار,گاکەر,ژاکەر,هاپکەر,هاڵکەر,هانکەر,هازکەر,هواکەر,هاوکەر,هایکەر,باکەر,پاکەر,هاپەر,تاکەر	0	0	0
هاودینەکانی		detected_correct	0	0	0
هاوسەرگیرییەکەیەتی		سەرتایپێکهاتنیگیایەتی	0	0	0
هاوکارەی		هاوکاری,هاوکارە,هاوکارەر,هاوکارەڵ,هاوکارچی,هاوکارەک,هاوکاریی,هاوکارە ی,هاوکار	0	0	0
هۆنتلار		هۆنتکار,هۆنتار,هۆنت لار,هۆن تلار,هیلمۆنتار	0	0	0
هێنانەوەیەکیش		detected_correct	0	0	0
هیلاکم		detected_correct	0	0	0
هیندن		هێندن,هینن,سیندن,هینان,هیندا,هۆندن,هینێن,هینین,هینکردن	0	0	0
هەرزەکاراندا		هەرزەکارتاندا,هەرزەکارانتدا,هەرزەکارماندا,هەرزەکارانمدا,هەرزەکاریاندا,هەرزەکارانیدا,هەرزەکاران دا,هەرزە کاراندا,هەرزەکاردا,هەرزەکاریدا,هەرزەکارا,هەرزەکار	0	0	0
هەرمیان		هەریمان,گەرمیان,هەریان,هەرمان,هەرێمیان,هەرمێیان,هەرمانی,تەرمیان,شەرمیان,هەرسیان,هەڵمیان,چەرمیان,نەرمیان,هەزمیان,هەردیان	0	0	0
هەرێمەکانیان		detected_correct	0	0	0
هەستیارانەدا		هەستیارانتدا,هەستیارانمدا,هەستیارانیدا,هەستیارانە دا,هەستانەوەدا	0	0	0
هەستیاربوونی		هەستیار بوونی,هۆشیاربوونەوەی	0	0	0
هەڵواسرا		هەڵواسران,هەڵواستنا	0	0	0
هەڵوێستەشیان		هەڵوێستیشیان,هەڵوێستە شیان,هەڵبەستەشیان,هەڵخستنەوەشیان,هەڵوەستانیان	0	0	0
هەنارێکەوە		detected_correct	0	0	0
ولفسبۆرگ		گوولبۆرنگ	0	0	0
ویسکنسن		وەیسکن	0	0	0
یۆتای		لیۆتای,کۆتای	0	0	0
یەکێتییەکەیانەوە		detected_correct	0	0	0
ئارینچ		ئاریچن,ئاریچ,ئارین,ئارینە,ئارین چ	0	0	0
ئایلیف		ئایلەر	0	0	0
ئایینزایەن		ئازایەتین,ئازایین	0	0	0
ئۆرتیگا		ئۆرتیسا	0	0	0
ئێستاتان		ئێسترتان,ئێستان,ئێستا تان,باتێستاتان,ئێستاکانێ,ئێستێبانتان,ئێستێفانتان	0	0	0
ئێوارەکانی		ئێدوارەکانی,لێوارەکانی,ئێنارەکانی,ئاوارەکانی,ئێوارە کانی,ئێسترسوارەکانی,ئێدواردەکانی,مێواندارەکانی,وێنەکارەکانی	0	0	0
ئیداریشدا		ئیدریشدا,ئیدگاریشدا,دیداریشدا,ئاداریشدا,ئاشداریشدا,ئیشوکاریشدا,ئیدواردیشدا,ئاڤداریشدا	0	0	0
ئیسلامییەکانمان		detected_correct	0	0	0
ئەرزینجانە		ئەرزنجانە,ئەرزینگانە,ئەرزین جانە,ئەرزنجانانە,ئەرزنجان	0	0	0
ئەسمەرەکاندا		ئەسمەهاندا	0	0	0
ئەشکەوتە		detected_correct	0	0	0
ئەلپاچینۆی		ئەل پاچینۆی,پاچینۆی	0	0	0
ئەلداینیی		ئەلعیدانیی	0	0	0
ئەلنمری		ئەلنەمری,ئەلن مری,ئەلنەمر	0	0	0
ئەهلییەکانیشەوە		detected_correct	0	0	0
